val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.36175769567489624,0.75,0.5,0.0,0.0,0,70,,,,,,
,,,,,0,70,0.36175769567489624,0.5,,,,
0.4518343508243561,0.75,0.5,0.0,0.0,1,141,,,,,,
,,,,,1,141,0.4518343508243561,0.5,,,,
3.7785348892211914,0.75,0.5,0.0,0.0,2,212,,,,,,
,,,,,2,212,3.7785348892211914,0.5,,,,
0.3961572051048279,0.75,0.5,0.0,0.0,3,283,,,,,,
,,,,,3,283,0.3961572051048279,0.5,,,,
0.4410853683948517,0.625,0.4583333432674408,0.1666666716337204,0.125,4,354,,,,,,
,,,,,4,354,0.4410853683948517,0.4583333432674408,,,,
0.36462435126304626,0.75,0.5,0.0,0.0,5,425,,,,,,
,,,,,5,425,0.36462435126304626,0.5,,,,
0.3726183772087097,0.75,0.5,0.0,0.0,6,496,,,,,,
,,,,,6,496,0.3726183772087097,0.5,,,,
0.39141979813575745,0.75,0.5,0.0,0.0,7,567,,,,,,
,,,,,7,567,0.39141979813575745,0.5,,,,
0.4262225925922394,0.75,0.5,0.0,0.0,8,638,,,,,,
,,,,,8,638,0.4262225925922394,0.5,,,,
0.3670632243156433,0.75,0.5,0.0,0.0,9,709,,,,,,
,,,,,9,709,0.3670632243156433,0.5,,,,
0.3584316670894623,0.75,0.5,0.0,0.0,10,780,,,,,,
,,,,,10,780,0.3584316670894623,0.5,,,,
0.36216580867767334,0.75,0.5,0.0,0.0,11,851,,,,,,
,,,,,11,851,0.36216580867767334,0.5,,,,
0.3578275442123413,0.75,0.5,0.0,0.0,12,922,,,,,,
,,,,,12,922,0.3578275442123413,0.5,,,,
0.4285731613636017,0.75,0.5,0.0,0.0,13,993,,,,,,
,,,,,13,993,0.4285731613636017,0.5,,,,
0.3991243541240692,0.75,0.5,0.0,0.0,14,1064,,,,,,
,,,,,14,1064,0.3991243541240692,0.5,,,,
0.48325878381729126,0.71875,0.5208333134651184,0.3333333432674408,0.125,15,1135,,,,,,
,,,,,15,1135,0.48325878381729126,0.5208333134651184,,,,
0.3854573369026184,0.75,0.5,0.0,0.0,16,1206,,,,,,
,,,,,16,1206,0.3854573369026184,0.5,,,,
0.3798867166042328,0.75,0.5,0.0,0.0,17,1277,,,,,,
,,,,,17,1277,0.3798867166042328,0.5,,,,
0.3731698989868164,0.75,0.5,0.0,0.0,18,1348,,,,,,
,,,,,18,1348,0.3731698989868164,0.5,,,,
0.9937066435813904,0.40625,0.3958333432674408,0.1764705926179886,0.375,19,1419,,,,,,
,,,,,19,1419,0.9937066435813904,0.3958333432674408,,,,
0.3770042955875397,0.75,0.5,0.0,0.0,20,1490,,,,,,
,,,,,20,1490,0.3770042955875397,0.5,,,,
0.3859521150588989,0.75,0.5,0.0,0.0,21,1561,,,,,,
,,,,,21,1561,0.3859521150588989,0.5,,,,
0.4379066824913025,0.75,0.5,0.0,0.0,22,1632,,,,,,
,,,,,22,1632,0.4379066824913025,0.5,,,,
0.3661539554595947,0.75,0.5,0.0,0.0,23,1703,,,,,,
,,,,,23,1703,0.3661539554595947,0.5,,,,
0.4498419165611267,0.75,0.5,0.0,0.0,24,1774,,,,,,
,,,,,24,1774,0.4498419165611267,0.5,,,,
0.47251981496810913,0.75,0.5,0.0,0.0,25,1845,,,,,,
,,,,,25,1845,0.47251981496810913,0.5,,,,
0.38216257095336914,0.75,0.5,0.0,0.0,26,1916,,,,,,
,,,,,26,1916,0.38216257095336914,0.5,,,,
0.40647241473197937,0.75,0.5,0.0,0.0,27,1987,,,,,,
,,,,,27,1987,0.40647241473197937,0.5,,,,
0.36421141028404236,0.75,0.5,0.0,0.0,28,2058,,,,,,
,,,,,28,2058,0.36421141028404236,0.5,,,,
0.6149954199790955,0.75,0.5,0.0,0.0,29,2129,,,,,,
,,,,,29,2129,0.6149954199790955,0.5,,,,
0.3769666850566864,0.75,0.5,0.0,0.0,30,2200,,,,,,
,,,,,30,2200,0.3769666850566864,0.5,,,,
,,,,,31,2201,,,0.6582278609275818,0.47372886538505554,0.1818181872367859,0.10000000149011612
,,,,,31,2201,,,0.746835470199585,0.5,0.0,0.0
,,,,,31,2201,,,0.746835470199585,0.5,0.0,0.0
